INDEX,BUILDING,LEVEL,TRADE,INT CODE,Discipline,DWG REF,ZONE,GRID X1,GRID X2,GRID Y1,GRID Y2,GT CODE,KEY,ISSUE,OPENING DATE,STATUS,ACTION BY DATE,LAST CHANGE OF STATUS,ACTION / SUBJECT TO,BY NAME,ORG
20504,SWI,L05,GT,59,CONC,CCAD-AED-DG-_S-205G,G,11,13,AJ,AK,A,D-DETAIL,CONC WALL MISSING AROUND THE CORE,1/3/11,OPEN,,,DDD TO CHECK,RANIA,DDD
20587,SWI,L06,GT,33,ARCH/STEEL,CCAD-AED-DG-_S-206E,E,6,7,AJ,AK,B,STAIR P,WALL SUPPORT ISSUE (STAIR 15 @ L06),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20588,SWI,L06,GT,34,ARCH/STEEL,CCAD-AED-DG-_S-206E,E,6,7,AJ,AK,C,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 15 @ L06),1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20589,SWI,L06,GT,35,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,11,12,AJ,AK,B,STAIR P,WALL SUPPORT ISSUE (STAIR 11 @ L06),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20590,SWI,L06,GT,36,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,10,11,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE,1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20591,SWI,L06,GT,37,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,14,15,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE,1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20592,SWI,L06,GT,38,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,14,15,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE,1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20593,SWI,L06,GT,39,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,12,14,AG,AH,B,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 23 @ L06),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20596,SWI,L06,GT,42,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,11,12,AJ,AK,B,D-DETAIL,WALL SUPPORT ISSUE (STAIR 11 @ L06),1/3/11,OPEN,,,SSJV TO INVESTIGATE DDD TO EXTEND THE SLAB,YUM,SSJV
20597,SWI,L06,GT,43,ARCH/STEEL,CCAD-AED-DG-_S-206L,F,9,10,AJ,AK,B,SHAFT V ,SLAB BETWEEN TWO SHAFTS,1/3/11,OPEN,,,SSJV TO INVESTIGATE CONC SLAB SHOULD BE REMOVED,YUM,SSJV
20598,SWI,L06,GT,44,ARCH/STEEL,CCAD-AED-DG-_S-206F,F,11,12,AK,AK,B,STAIR DR,DOOR CLASHING WITH THE STAIR'S LANDING @ STAIRS-11,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20594,SWI,L06,GT,40,ARCH/STEEL,CCAD-AED-DG-_S-206G,G,18,19,AK,AL,B,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 01 @ L06),1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20595,SWI,L06,GT,41,ARCH/STEEL,CCAD-AED-DG-_S-206G,G,18,19,AK,AL,B,STAIR P,WALL SUPPORT ISSUE (STAIR 01 @ L06),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20599,SWI,L06,GT,45,ARCH/STEEL,CCAD-AED-DG-_S-206G,G,18,19,AK,AL,B,STAIR P,STAIR NOT SUPPORTED / DOOR & STAIR CLASH  @ STAIRS-01,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20729,SWI,L07,GT,29,ARCH/STEEL,CCAD-AED-DG-_S-207E,E,6,7,AJ,AK,B,STAIR P,WALL SUPPORT ISSUE (STAIR 15 @ L07),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK / DDD TO EXTEND THE SLAB,YUM,SSJV
20730,SWI,L07,GT,30,ARCH/STEEL,CCAD-AED-DG-_S-207E,E,6,7,AJ,AK,C,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 15 @ L07),1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20731,SWI,L07,GT,31,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,11,12,AJ,AK,B,STAIR P,WALL SUPPORT ISSUE (STAIR 11 @ L07),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20732,SWI,L07,GT,32,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,10,11,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE,1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20733,SWI,L07,GT,33,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,14,15,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE,1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20734,SWI,L07,GT,34,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,14,15,AJ,AK,B,SHAFT V P,ARCHITION ALIGNMENT / WALL SUPPORT ISSUE,1/3/11,OPEN,,,SSJV TO INVESTIGATE DDD TO EXTEND THE SLAB /EVS TO CHECK,YUM,SSJV
20735,SWI,L07,GT,35,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,12,14,AG,AH,B,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 23 @ L07),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20738,SWI,L07,GT,38,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,11,12,AJ,AK,B,D-DETAIL,WALL SUPPORT ISSUE (STAIR 11 @ L07),1/3/11,OPEN,,,SSJV TO INVESTIGATE DDD TO EXTEND THE SLAB,YUM,SSJV
20739,SWI,L07,GT,39,ARCH/STEEL,CCAD-AED-DG-_S-207L,F,9,10,AJ,AK,B,SHAFT V ,SLAB BETWEEN TWO SHAFTS,1/3/11,OPEN,,,SSJV TO INVESTIGATE CONC SLAB SHOULD BE REMOVED,YUM,SSJV
20740,SWI,L07,GT,40,ARCH/STEEL,CCAD-AED-DG-_S-207F,F,11,12,AK,AK,B,STAIR DR,DOOR CLASHING WITH THE STAIR'S LANDING @ STAIRS-11,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20736,SWI,L07,GT,36,ARCH/STEEL,CCAD-AED-DG-_S-207G,G,18,19,AK,AL,B,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 01 @ L07),1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20737,SWI,L07,GT,37,ARCH/STEEL,CCAD-AED-DG-_S-207G,G,18,19,AK,AL,B,STAIR P,WALL SUPPORT ISSUE (STAIR 01 @ L07),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20741,SWI,L07,GT,41,ARCH/STEEL,CCAD-AED-DG-_S-207G,G,18,19,AK,AL,B,STAIR P,STAIR NOT SUPPORTED / DOOR & STAIR CLASH  @ STAIRS-01,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20845,SWI,L08,GT,37,ARCH/STEEL,CCAD-AED-DG-_S-208E,E,6,7,AJ,AK,B,STAIR P,WALL SUPPORT ISSUE (STAIR 15 @ L08),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20846,SWI,L08,GT,38,ARCH/STEEL,CCAD-AED-DG-_S-208E,E,6,7,AJ,AK,B,SHAFT V P,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 15 @ L08),1/3/11,CLOSED,9-Jan-11,,CLOSED: SSJV TO INVESTIGATE: TRISTAN CONFIRMED,YUM,SSJV
20849,SWI,L08,GT,41,CONC,CCAD-AED-DG-_S-208E,E,4,6,AG,AM,A,D-DETAIL,MODELING ISSUE - CONC SLAB NEED TO BE CHECKED AS PER IFC TO REFLECT THE VOID,1/3/11,CLOSED,13-Mar-11,,CLOSED: DDD TO CHECK,ROSENDO,DDD
20847,SWI,L08,GT,39,ARCH/STEEL,CCAD-AED-DG-_S-208G,G,18,19,AK,AL,B,STAIR P,WALL SUPPORT ISSUE (STAIR 01 @ L08),1/3/11,OPEN,,,SSJV TO INVESTIGATE EVS TO CHECK,YUM,SSJV
20848,SWI,L08,GT,40,ARCH/STEEL,CCAD-AED-DG-_S-208G,G,18,19,AK,AL,B,STAIR P,STAIR NOT SUPPORTED / DOOR & STAIR CLASH  @ STAIRS-01,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20898,SWI,L08R,GT,16,ARCH/STEEL,CCAD-AED-DG-_A-208RG,G,18,19,AK,AL,B,SHAFT V ,WALL SUPPORT ISSUE (SHAFT NEXT TO STAIR 01 @ L08R),1/3/11,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20899,SWI,L08R,GT,17,ARCH/STEEL,CCAD-AED-DG-_S-208RG,G,18,19,AK,AL,B,STAIR P,STAIR NOT SUPPORTED / DOOR & STAIR CLASH  @ STAIRS-01,1/3/11,OPEN,,,SSJV TO INVESTIGATE OPEN CONSULTANT CONFIRMATION,YUM,SSJV
20900,SWI,L08R,GT,18,STEEL,CCAD-AED-DG-_A-208RG,G,18,19,AK,AL,B,STAIR,STAIR CALSHING WITH PARTITION (STAIR-01),1/3/11,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20901,SWI,L08R,GT,19,STEEL,CCAD-AED-DG-_A-208RG,G,18,19,AH,AJ,B,DOOR,DOOR IS HIGHER THAT CEILING ,1/3/11,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20902,SWI,L08R,GT,20,ARCH,CCAD-AED-DG-_A-208RG,G,17,18,AJ,AK,A,MODEL,CEILING HEIGHT NEED TO BE ADJUSTED ,1/3/11,OPEN,,,AREP TO CHECK,PHILIPP,AREP
20903,SWI,L08R,GT,21,ARCH,CCAD-AED-DG-_A-208RG,G,17,17,AK,AL,B,CEILING,CEILING CLASH WITH BEAM,1/3/11,OPEN,,,SSJV TO INVESTIGATE,YUM,SSJV
20925,SWI,L08R,GT,22,CONC,CCAD-AED-DG-_A-208RG,G,18,18,AK,AL,B,D-DETAIL, CONC SLAB NEED TO BE UPDATED,1/3/11,OPEN,,,DDD TO CHECK,ROSENDO,DDD
30345,PG,GF,GT,1,CONC,,H,30,30,AM,AM,,none,Difference in level.,1/4/11,OPEN,,,DDD to revise model as per IFC. Rosendo to confirm by RFI.,Rosendo,DDD
30343,PG,GF,GT,1,CONC,,M,26,30,AA,AA,,none,Difference in level.,1/4/11,OPEN,,,DDD to revise model as per IFC. Rosendo to raise RFIs to confirm the slope of the slab. Need confirmation from consultant.,Rosendo,DDD
30348,PG,GF,GT,2,CONC,,M,26,26,AB,AB,,none,Concrete element shouldn't reach of exceed top of slab.,1/4/11,CLOSED,,,DDD to revise model as per IFC. Revised on 1/24/2011 (check),Rosendo,DDD
30346,PG,GF,GT,1,CONC,,Several,22,29,AU,AN,,none,Levels of columns shouldn't reach or exceed top of slab.,1/4/11,OPEN,,,DDD to revise model as per IFC.20110123 version didn't address issue,Rosendo,DDD
30344,PG,GF,GT,2,CONC,,Several,22,26,AK,AK,,none,Difference in level.,1/4/11,OPEN,,,DDD to revise model as per IFC. Rosendo to raise an RFI to confirm slopes.,Rosendo,DDD
30347,PG,GF,GT,1,CONC,,V,29,29,P,P,,none,Level of ramp should match top of slab (98200mm) as per IFC.,1/4/11,CLOSED,,,DDD to revise model as per IFC. Revised in latest version (1/24/2010),Rosendo,DDD
30341,PG,P1,GT,1,CONC,,M,25,26,AA,AB,,none,SLopes A and B should match.,1/4/11,CLOSED,2/10/11,,DDD to revise model as per IFC. Rosendo to cover the slope change in the portion of the model between the two walls. Rosendo points out that since this is not a beam but a wall so the change can be made. On Feb 8 Internal Meeting it is agreed that Rosendo will model a transition slab that keeps the constant level throughout the door - to show the consultant he problem it creates.,Rosendo,DDD
30342,PG,P1,GT,2,CONC,,M,26,30,AA,AA,,none,Slopes A and B should match.,1/4/11,CLOSED,2/10/11,,DDD to revise model as per IFC. Rosendo to raise RFI to ask for the best solution to the slope difference. In Feb 8 Meeting it is agreed that Rosendo will follow IFC levels to illustrate to consultants inconsistencies in IFC levels.,Rosendo,DDD
30349,GAL,P2,GT,17,STEEL/MEP,,J,7,7,AF,AG,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30350,GAL,P2,GT,18,STEEL/MEP,,J,7,7,AB,AB,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30351,GAL,P2,GT,19,STEEL/MEP,,J,7,7,AC,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30352,GAL,P2,GT,20,STEEL/MEP,,J,6,7,AB,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30353,GAL,P2,GT,21,STEEL/MEP,,J,6,7,AB,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30354,GAL,P2,GT,22,STEEL/MEP,,J,7,7,AB,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30355,GAL,P2,GT,23,STEEL/MEP,,J,6,7,AA,AA,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30356,GAL,P2,GT,24,STEEL/MEP,,J,6,7,AD,AD,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30357,GAL,P2,GT,25,STEEL/MEP,,J,6,7,AB,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30358,GAL,P2,GT,26,STEEL/MEP,,J,6,7,AD,AD,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30359,GAL,P2,GT,27,STEEL/MEP,,J,6,7,AC,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30360,GAL,P2,GT,28,STEEL/MEP,,J,6,7,AB,AC,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30361,GAL,P2,GT,29,STEEL/MEP,,J,7,8,AA,AA,,none,Steel-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30362,GAL,P2,GT,30,CONC/MEP,,J,3,4,AE,AE,,none,Concrete-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30363,GAL,P2,GT,31,CONC/MEP,,J,4,5,AC,AC,,none,Concrete-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30364,GAL,P2,GT,32,ARCH/MEP,,J,3,4,AC,AB,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30365,GAL,P2,GT,33,ARCH/MEP,,J,4,5,AB,AC,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30366,GAL,P2,GT,34,ARCH/MEP,,J,7,8,Z,AA,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30367,GAL,P2,GT,35,CONC/MEP,,J,4,5,AE,AE,,none,Concrete-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30368,GAL,P2,GT,36,ARCH/MEP,,J,5,6,AB,AC,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30369,GAL,P2,GT,37,ARCH/MEP,,J,5,6,AB,AC,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30370,GAL,P2,GT,38,ARCH/MEP,,J,3,3,AE,AF,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30371,GAL,P2,GT,39,ARCH/MEP,,J,3,3,AE,AF,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30372,GAL,P2,GT,40,ARCH/MEP,,J,6,7,Z,AA,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30373,GAL,P2,GT,41,ARCH/MEP,,J,4,5,AB,AC,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30374,GAL,P2,GT,42,ARCH/MEP,,J,4,5,AE,AD,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30375,GAL,P2,GT,43,ARCH/MEP,,J,7,7,AB,AB,,none,Ceilings-MEP clash,1/5/11,OPEN,,,ETA to revise.,Joshi,ETA
30376,GAL,P2,GT,44,ARCH/MEP,FALSE,J,8,9,AB,AD,,none,Ceilings-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Doddi,ETA
30377,GAL,P2,GT,45,ARCH/MEP,,J,6,7,AB,AB,,none,Ceilings-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Doddi,ETA
30378,GAL,P2,GT,46,ARCH/MEP,,J,3,4,AC,AC,,none,Ceilings-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Doddi,ETA
30379,GAL,P2,GT,47,ARCH/MEP,,J,6,6,AE,AF,,none,Ceilings-MEP clash.,1/5/11,OPEN,,,ETA to revise.,Doddi,ETA
30380,GAL,P2,GT,13,CONC/MEP,,N,8,9,S,T,,none,Pipes clash with beam in several points.,1/5/11,OPEN,,,ETA to revise (provide sleeves?). Consultant advice on Jan 01-2011 : If the size is less than 250mm it can be managed on site. The problem is multi-pipe or pipes larger than 250mm. When the pipe can be easily moved (100mm or so) do so. If the pipe's diameter exceeds 250mm splitting it in two (of max. 160mm) is a possibility. When moving several pipes around a beam the advise is to try an maintain symmetry in rhe movements of pipes. Consider switching the side of the drain  to the other side of the beam. For this particular clash: Task force to consult with AEDAS if moving sink is acceptable architectural solution.,Doddi,ETA
20315,ICU,L07,GT,M01,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,27,Z,AA,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20316,ICU,L07,GT,M02,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AA,AB,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20317,ICU,L07,GT,M03,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,25,AA,AA,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20318,ICU,L07,GT,M04,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,24,AA,AB,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20319,ICU,L07,GT,M05,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AC,AD,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20320,ICU,L07,GT,M06,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,25,AD,AD,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20321,ICU,L07,GT,M07,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,26,27,AB,AB,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20322,ICU,L07,GT,M08,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,27,AD,AE,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20323,ICU,L07,GT,M09,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,27,28,AB,AC,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20324,ICU,L07,GT,M10,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,26,26,AC,AD,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20325,ICU,L07,GT,M11,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AA,AB,B,MEP,CORNER ISSUE OF THE PARTITION & MEP,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20326,ICU,L07,GT,M12,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,26,27,AA,AB,B,MEP,CORNER ISSUE OF THE PARTITION & MEP,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20327,ICU,L07,GT,M13,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,27,27,AA,AB,B,MEP,CORNER ISSUE OF THE PARTITION & MEP,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20328,ICU,L07,GT,M14,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,25,AC,AD,B,MEP,CORNER ISSUE OF THE PARTITION & MEP,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20329,ICU,L07,GT,M15,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AC,AD,B,MEP,MEP CLASH WITH STEEL AND CORNER ISSUE WITH PARTITION,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20330,ICU,L07,GT,M16,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,27,27,AC,AD,B,MEP,CORNER ISSUE OF THE PARTITION & MEP,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20331,ICU,L07,GT,M17,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,27,AA,AB,B,MEP, PIPE GOING THROUGH THE BOOM,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20332,ICU,L07,GT,M18,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,27,AC,AD,B,MEP, PIPE GOING THROUGH THE BOOM,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20333,ICU,L07,GT,M19,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,17,AA,AB,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20334,ICU,L07,GT,M20,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,25,AA,AB,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20335,ICU,L07,GT,M21,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,26,AC,AD,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20336,ICU,L07,GT,M22,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AB,AD,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20337,ICU,L07,GT,M23,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,27,AC,AD,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20338,ICU,L07,GT,M24,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,26,27,AB,AC,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20339,ICU,L07,GT,M25,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,26,AA,AB,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20340,ICU,L07,GT,M26,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,25,27,AA,AB,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20341,ICU,L07,GT,M27,MEP,CCAD-AED-DG_M/E/P/SD-207M,M,24,27,AA,AB,B,MEP,MEP CLASH WITH CEILING,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
30383,PG,P2,GT,1,CONC/ARCH,,M,27,28,AA,AA,,none,Architecture and concrete model discrepancy.,1/5/11,OPEN,,,AREP/DDD to revise.,Philipp Rosendo,AREP
30381,PG,P2,GT,1,CONC/MEP,,R,27,28,U,T,,none,Pipes rises above slab level.,1/5/11,OPEN,,,ETA to revise.,Doddi,ETA
30384,PG,P2,GT,2,CONC/MEP,,R,26,26,X,X,,none,Pipes clahes with beam.,1/5/11,OPEN,,1/6/11,20110106_Consultant advises to move the pipe to the opposite side of the wall. The pipe should come up on the curb. Notice is taken that the line limiting the curb doesn't show in the IFC drawing leading to confusion.   The suggested change was done and agreed upon during meeting. Subsequent pipe-beam issues (385-387) to be amended by ETA following this guideline (images included in this report folder for reference),Doddi,ETA
30385,PG,P2,GT,3,CONC/MEP,,R,25,25,X,X,,none,Pipes clahes with beam.,1/5/11,OPEN,,,20110106_Meeting_Consultant advises to move pipe to the vertice of the curb so it avoids the concrete beam.,Doddi,ETA
30386,PG,P2,GT,4,CONC/MEP,,R,27,27,U,U,,none,Pipes clahes with beam.,1/5/11,OPEN,,,ETA to revise. See consultant's advice in 30380.,Doddi,ETA
30387,PG,P2,GT,5,CONC/MEP,,R,29,29,V,V,,none,Pipes clahes with beam.,1/5/11,CLOSED,,,ETA to revise.,Doddi,ETA
30382,PG,P2,GT,11,CONC/MEP,,V,25,25,R,S,,none,Step in concrete model,1/5/11,OPEN,,,ETA/DDD to revise. Mislocated. GT to revise.,Doddi,ETA
20628,SWI,L06,GT,F01,MEP,CCAD-AED-DG_M/E/P/SD-206F,F,9,10,AH,AJ,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20629,SWI,L06,GT,F02,MEP,CCAD-AED-DG_M/E/P/SD-206F,F,9,10,AK,AL,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20630,SWI,L06,GT,F03,MEP,CCAD-AED-DG_M/E/P/SD-206F,F,10,11,AH,AJ,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20631,SWI,L06,GT,F04,MEP,CCAD-AED-DG_M/E/P/SD-206F,F,11,12,AH,AJ,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
20632,SWI,L06,GT,F05,MEP,CCAD-AED-DG_M/E/P/SD-206F,F,10,11,AK,AL,B,MEP,MEP CLASH WITH STEEL,1/5/11,OPEN,,,ETA TO UPDATE,ATIQUE,ETA
